Date&Time,TEMP,HUMI,CO2,STEMP,SWAT,SEC,PPF
08/07/2023 1:00,29.2,79,436,28.4,0,0,0
08/07/2023 2:00,29.2,80,450,28.5,0,0,0
08/07/2023 3:00,29.4,80,464,28.4,0,0,0
08/07/2023 4:00,29.2,81,477,28.2,0,0,0
08/07/2023 5:00,29.2,81,485,28.1,0,0,0
08/07/2023 6:00,29.1,81,497,28.2,0,0,0
08/07/2023 7:00,30.1,80,494,29.1,0,0,16
08/07/2023 8:00,31.1,78,479,29.9,0,0,77
08/07/2023 9:00,34,68,476,32.3,0,0,144
08/07/2023 10:00,36.6,60,444,34.8,0,0,242
08/07/2023 11:00,39.5,51,434,38.5,0,0,766
08/07/2023 12:00,41,48,412,39.8,0,0,340
08/07/2023 13:00,39.9,50,418,37.9,0,0,167
08/07/2023 14:00,41.5,44,403,39.6,0,0,327
08/07/2023 15:00,42.4,43,399,44,0,0,308
08/07/2023 16:00,37.3,49,406,34.7,0,0,70
08/07/2023 17:00,34.8,56,415,32.6,0,0,28
08/07/2023 18:00,34.1,63,427,31.7,0,0,26
08/07/2023 19:00,32.1,69,441,31,0,0,0
08/07/2023 20:00,31.7,70,435,30.2,0,0,0
08/07/2023 21:00,31.1,71,426,30,0,0,0
08/07/2023 22:00,30.5,74,426,29.4,0,0,0
08/07/2023 23:00,29.9,77,444,28.9,0,0,0
08/08/2023 0:00,29.7,78,452,28.8,0,0,0
08/08/2023 1:00,29.4,79,464,28.5,0,0,0
08/08/2023 2:00,29.2,79,461,28.2,0,0,0
08/08/2023 3:00,28.8,79,463,27.8,0,0,0
08/08/2023 4:00,28.6,78,461,27.6,0,0,0
08/08/2023 5:00,28,79,468,27.1,0,0,0
08/08/2023 6:00,27.9,79,474,27.2,0,0,0
08/08/2023 7:00,29.6,76,471,28.3,0,0,29
08/08/2023 8:00,32.3,66,434,30.4,0,0,69
08/08/2023 9:00,35.3,57,422,33.1,0,0,139
08/08/2023 10:00,38,49,420,35.7,0,0,230
08/08/2023 11:00,40.4,43,417,38.9,0,0,618
08/08/2023 12:00,40.9,41,406,39.5,0,0,101
08/08/2023 13:00,42.1,42,399,40.8,0,0,384
08/08/2023 14:00,37.7,54,410,34.2,0,0,64
08/08/2023 15:00,39.9,46,414,36.5,0,0,55
08/08/2023 16:00,33.8,70,415,31.6,0,0,34
08/08/2023 17:00,34.7,71,425,32.7,0,0,52
08/08/2023 18:00,33.8,75,456,31.9,0,0,57
08/08/2023 19:00,32.7,74,426,31.5,0,0,0
08/08/2023 20:00,32,75,444,30.7,0,0,0
08/08/2023 21:00,31.2,77,460,30,0,0,0
08/08/2023 22:00,30.6,78,477,29.5,0,0,0
08/08/2023 23:00,30.2,79,486,29.1,0,0,0
08/09/2023 0:00,29.9,79,487,28.8,0,0,0
08/09/2023 1:00,29.4,78,473,28.4,0,0,0
08/09/2023 2:00,29,79,480,28.1,0,0,0
08/09/2023 3:00,28.9,79,476,27.9,0,0,0
08/09/2023 4:00,28.7,79,493,27.7,0,0,0
08/09/2023 5:00,28.5,79,493,27.5,0,0,0
08/09/2023 6:00,28.3,79,496,27.3,0,0,0
08/09/2023 7:00,29.1,78,488,28.4,0,0,26
08/09/2023 8:00,31.3,71,455,29.1,0,0,52
08/09/2023 9:00,33,66,418,30.9,0,0,113
08/09/2023 10:00,35.3,56,411,33.1,0,0,165
08/09/2023 11:00,35.2,56,409,32.6,0,0,113
08/09/2023 12:00,34,59,421,32.6,0,0,76
08/09/2023 13:00,36.3,54,423,34.8,0,0,146
08/09/2023 14:00,39.2,49,433,36.2,0,0,112
08/09/2023 15:00,38.5,53,440,35.1,0,0,63
08/09/2023 16:00,36.3,59,458,32.4,0,0,6
08/09/2023 17:00,33.2,69,467,30.3,0,0,0
08/09/2023 18:00,32.2,71,457,30.1,0,0,3
08/09/2023 19:00,31.4,72,474,28.7,0,0,0
08/09/2023 20:00,30.5,74,480,28.1,0,0,0
08/09/2023 21:00,30,75,493,27.6,0,0,0
08/09/2023 22:00,29.7,75,497,27.4,0,0,0
08/09/2023 23:00,29.5,76,494,27.2,0,0,0
08/10/2023 0:00,29.2,76,492,27.1,0,0,0
08/10/2023 1:00,29.2,76,497,27.1,0,0,0
08/10/2023 2:00,29.1,77,490,26.8,0,0,0
08/10/2023 3:00,28.9,76,490,26.6,0,0,0
08/10/2023 4:00,28.5,77,490,26.4,0,0,0
08/10/2023 5:00,28.3,77,483,26.2,0,0,0
08/10/2023 6:00,28.2,76,481,26.1,0,0,0
08/10/2023 7:00,28,77,492,25.9,0,0,0
08/10/2023 8:00,28.2,76,489,26,0,0,0
08/10/2023 9:00,28.2,75,485,25.9,0,0,0
08/10/2023 10:00,27.3,76,485,25.4,0,0,5
08/10/2023 11:00,27.1,76,485,25.5,0,0,21
08/10/2023 12:00,27.6,74,467,26,0,0,31
08/10/2023 13:00,28.5,72,470,26.7,0,0,46
08/10/2023 14:00,30.3,68,457,28.9,0,0,119
08/10/2023 15:00,30.2,68,466,27.4,0,0,24
08/10/2023 16:00,30.8,69,461,28.6,0,0,37
08/10/2023 17:00,30,70,456,27.5,0,0,9
08/10/2023 18:00,29.3,71,466,26.7,0,0,3
08/10/2023 19:00,28.4,73,466,25.9,0,0,0
08/10/2023 20:00,27.6,76,470,25.7,0,0,0
08/10/2023 21:00,27.4,77,474,25.4,0,0,0
08/10/2023 22:00,27.5,77,474,25.4,0,0,0
08/10/2023 23:00,27.6,77,482,25.5,0,0,0
08/11/2023 0:00,27.7,77,480,25.5,0,0,0
08/11/2023 1:00,27.7,77,486,25.5,0,0,0
08/11/2023 2:00,27.7,78,489,25.5,0,0,0
08/11/2023 3:00,27.2,78,490,25.2,0,0,0
08/11/2023 4:00,27.4,78,492,25.3,0,0,0
08/11/2023 5:00,27.2,78,493,25.1,0,0,0
08/11/2023 6:00,27.4,78,502,25.3,0,0,0
08/11/2023 7:00,28.7,77,509,27.4,0,0,26
08/11/2023 8:00,30.6,74,510,28.8,0,0,62
08/11/2023 9:00,31.4,66,400,28.4,0,0,53
08/11/2023 10:00,31.6,63,402,29.9,0,0,89
08/11/2023 11:00,37,49,388,39.4,0,0,435
08/11/2023 12:00,36.6,49,387,35.8,0,0,220
08/11/2023 13:00,35.2,51,378,35.5,0,0,537
08/11/2023 14:00,38.9,43,377,41.6,0,0,563
08/11/2023 15:00,35.1,53,387,32.4,0,0,60
08/11/2023 16:00,32.5,57,388,30.7,0,0,9
08/11/2023 17:00,33.2,59,397,30.7,0,0,37
08/11/2023 18:00,31.1,65,399,29,0,0,5
08/11/2023 19:00,29.7,71,405,27.9,0,0,0
08/11/2023 20:00,29.7,71,409,27.7,0,0,0
08/11/2023 21:00,29.1,74,424,27.3,0,0,0
08/11/2023 22:00,28.7,76,445,27,0,0,0
08/11/2023 23:00,28.7,76,457,26.9,0,0,0
08/12/2023 0:00,28.5,77,451,26.7,0,0,0
08/12/2023 1:00,28.3,77,458,26.5,0,0,0
08/12/2023 2:00,28.1,78,462,26.3,0,0,0
08/12/2023 3:00,28,78,470,26.3,0,0,0
08/12/2023 4:00,27.8,78,459,26.1,0,0,0
08/12/2023 5:00,27.9,78,471,26.1,0,0,0
08/12/2023 6:00,27.7,77,481,25.7,0,0,0
08/12/2023 7:00,27.2,77,441,25.4,0,0,12
08/12/2023 8:00,27.1,78,434,25.2,0,0,0
08/12/2023 9:00,28.5,72,407,27,0,0,89
08/12/2023 10:00,30.1,68,403,28.9,0,0,209
08/12/2023 11:00,35.9,48,403,38.2,0,0,635
08/12/2023 12:00,37.3,45,393,36.1,0,0,321
08/12/2023 13:00,35.6,50,386,32.8,0,0,141
08/12/2023 14:00,31.7,63,398,29.9,0,0,47
08/12/2023 15:00,32.1,64,392,29.8,0,0,7
08/12/2023 16:00,31.8,70,378,29.9,0,0,49
08/12/2023 17:00,31.1,73,381,29.5,0,0,51
08/12/2023 18:00,30.1,76,407,28.1,0,0,6
08/12/2023 19:00,30,77,416,28,0,0,0
08/12/2023 20:00,29.8,77,418,27.8,0,0,0
08/12/2023 21:00,29.3,78,432,27.4,0,0,0
08/12/2023 22:00,28.8,78,447,27,0,0,0
08/12/2023 23:00,28.4,78,449,26.6,0,0,0
08/13/2023 0:00,28.1,78,454,26.4,0,0,0
08/13/2023 1:00,27.9,78,451,26.1,0,0,0
08/13/2023 2:00,27.6,78,454,25.8,0,0,0
08/13/2023 3:00,27.4,78,454,25.7,0,0,0
08/13/2023 4:00,27.2,78,448,25.5,0,0,0
08/13/2023 5:00,27,78,449,25.3,0,0,0
08/13/2023 6:00,26.9,78,459,25.3,0,0,0
08/13/2023 7:00,27.5,78,438,25.8,0,0,26
08/13/2023 8:00,29,73,425,27.4,0,0,80
08/13/2023 9:00,29.8,69,415,27.9,0,0,58
08/13/2023 10:00,33,58,404,31.9,0,0,673
08/13/2023 11:00,35.1,53,393,35,0,0,542
08/13/2023 12:00,36.5,46,387,34.5,0,0,348
08/13/2023 13:00,39.3,42,387,38,0,0,342
08/13/2023 14:00,38,47,391,38.1,0,0,399
08/13/2023 15:00,38.8,44,388,38.9,0,0,585
08/13/2023 16:00,36.7,48,384,34.3,0,0,119
08/13/2023 17:00,36.2,49,386,34,0,0,49
08/13/2023 18:00,33.7,58,397,32,0,0,29
08/13/2023 19:00,32.6,66,418,30.3,0,0,0
08/13/2023 20:00,31.3,70,443,29.2,0,0,0
08/13/2023 21:00,30.3,73,457,28.5,0,0,0
08/13/2023 22:00,29.7,75,465,27.9,0,0,0
08/13/2023 23:00,29.2,76,491,27.5,0,0,0
08/14/2023 0:00,29,77,489,27.4,0,0,0
08/14/2023 1:00,29.1,77,493,27.4,0,0,0
08/14/2023 2:00,28.9,77,500,27.1,0,0,0
08/14/2023 3:00,28.5,77,505,26.7,0,0,0
08/14/2023 4:00,28.2,78,504,26.5,0,0,0
08/14/2023 5:00,27.9,78,501,26.2,0,0,0
08/14/2023 6:00,28.1,78,494,26.3,0,0,0
08/14/2023 7:00,28.5,76,461,27,0,0,27
08/14/2023 8:00,30.9,70,451,29.8,0,0,100
08/14/2023 9:00,33.4,60,443,31.6,0,0,176
08/14/2023 10:00,35.9,53,425,34.4,0,0,352
08/14/2023 11:00,38.4,45,424,38.8,0,0,689
08/14/2023 12:00,39.9,44,403,39.2,0,0,442
08/14/2023 13:00,40.4,42,401,38.5,0,0,466
08/14/2023 14:00,39.9,43,414,43.4,0,0,405
08/14/2023 15:00,40.6,41,409,40.9,0,0,722
08/14/2023 16:00,39.5,44,406,38.3,0,0,177
08/14/2023 17:00,37.4,49,406,35.7,0,0,112
08/14/2023 18:00,36,58,414,33.5,0,0,20
08/14/2023 19:00,34,62,418,31.6,0,0,0
08/14/2023 20:00,32.2,69,432,30.1,0,0,0
08/14/2023 21:00,31.2,70,427,29.2,0,0,0
08/14/2023 22:00,30.6,73,448,29,0,0,0
08/14/2023 23:00,30.4,75,466,28.6,0,0,0
08/15/2023 0:00,29.9,75,477,28.2,0,0,0
08/15/2023 1:00,29.6,76,493,27.9,0,0,0
08/15/2023 2:00,29.3,77,496,27.6,0,0,0
08/15/2023 3:00,29.1,77,523,27.4,0,0,0
08/15/2023 4:00,28.7,78,524,27.1,0,0,0
08/15/2023 5:00,28.7,78,532,27,0,0,0
08/15/2023 6:00,28.5,78,540,26.9,0,0,0
08/15/2023 7:00,29.1,76,491,27.4,0,0,31
08/15/2023 8:00,30.8,71,474,28.9,0,0,73
08/15/2023 9:00,32.2,65,455,30.3,0,0,162
08/15/2023 10:00,35.7,55,444,33.4,0,0,326
08/15/2023 11:00,38.4,49,431,39.9,0,0,883
08/15/2023 12:00,39.4,46,431,39.2,0,0,441
08/15/2023 13:00,38.6,46,418,36.8,0,0,196
08/15/2023 14:00,37.1,48,413,34.9,0,0,109
08/15/2023 15:00,39.5,46,417,39.5,0,0,346
08/15/2023 16:00,38.7,47,422,38,0,0,418
08/15/2023 17:00,37.4,52,429,35.2,0,0,75
08/15/2023 18:00,33.3,59,421,30.9,0,0,18
08/15/2023 19:00,31.6,69,435,30,0,0,0
08/15/2023 20:00,31.5,70,463,29.7,0,0,0
08/15/2023 21:00,31.1,68,460,29.1,0,0,0
08/15/2023 22:00,30.4,70,460,28.4,0,0,0
08/15/2023 23:00,30,72,464,28.3,0,0,0
08/16/2023 0:00,29.8,75,478,28.1,0,0,0
08/16/2023 1:00,29.8,76,494,28.1,0,0,0
08/16/2023 2:00,29.9,74,465,28,0,0,0
08/16/2023 3:00,29.9,75,469,28,0,0,0
08/16/2023 4:00,29.7,76,482,27.9,0,0,0
08/16/2023 5:00,29.6,74,469,27.6,0,0,0
08/16/2023 6:00,29.3,74,467,27.3,0,0,0
08/16/2023 7:00,29.5,74,468,27.8,0,0,6
08/16/2023 8:00,29.9,71,465,27.9,0,0,22
08/16/2023 9:00,31.4,66,447,30,0,0,94
08/16/2023 10:00,35.2,54,453,34.5,0,0,529
08/16/2023 11:00,36,50,451,35.2,0,0,588
08/16/2023 12:00,38.6,45,437,37.1,0,0,405
08/16/2023 13:00,39.4,42,427,39.8,0,0,520
08/16/2023 14:00,40.2,37,431,44.6,0,0,406
08/16/2023 15:00,39.4,41,426,41.1,0,0,812
08/16/2023 16:00,38.1,44,423,37.1,0,0,363
08/16/2023 17:00,35.7,50,419,34.8,0,0,122
08/16/2023 18:00,33.9,54,416,32,0,0,19
08/16/2023 19:00,32.5,60,431,30.6,0,0,0
08/16/2023 20:00,31.2,65,421,29.3,0,0,0
08/16/2023 21:00,30.6,70,435,28.7,0,0,0
08/16/2023 22:00,30.2,71,430,28.4,0,0,0
08/16/2023 23:00,30,74,449,28.3,0,0,0
08/17/2023 0:00,29.3,75,468,27.7,0,0,0
08/17/2023 1:00,29.1,76,478,27.5,0,0,0
08/17/2023 2:00,28.9,76,491,27.3,0,0,0
08/17/2023 3:00,28.4,76,488,26.8,0,0,0
08/17/2023 4:00,28.1,76,495,26.5,0,0,0
08/17/2023 5:00,27.6,76,497,26.1,0,0,0
08/17/2023 6:00,27.4,76,501,25.8,0,0,0
08/17/2023 7:00,27.2,77,492,25.6,0,0,8
08/17/2023 8:00,29.1,73,466,28.4,0,0,89
08/17/2023 9:00,32.3,60,431,29.9,0,0,130
08/17/2023 10:00,33.3,57,445,31.8,0,0,251
08/17/2023 11:00,33.6,58,434,33.4,0,0,446
08/17/2023 12:00,37.3,47,433,36.2,0,0,465
08/17/2023 13:00,37.6,48,429,38.3,0,0,329
08/17/2023 14:00,36.1,48,425,33.9,0,0,116
08/17/2023 15:00,34.7,53,416,32.7,0,0,56
08/17/2023 16:00,33.3,56,422,31.3,0,0,41
08/17/2023 17:00,35.6,49,415,34.2,0,0,125
08/17/2023 18:00,33.7,58,430,30.7,0,0,22
08/17/2023 19:00,32.9,58,446,30.5,0,0,0
08/17/2023 20:00,31.5,62,444,29.3,0,0,0
08/17/2023 21:00,31.1,65,438,28.8,0,0,0
08/17/2023 22:00,30.7,69,454,28.6,0,0,0
08/17/2023 23:00,30.4,72,469,28.4,0,0,0
08/18/2023 0:00,30.2,72,465,28.2,0,0,0
08/18/2023 1:00,29.9,74,466,28,0,0,0
08/18/2023 2:00,29.3,75,461,27.5,0,0,0
08/18/2023 3:00,29.1,75,464,27.3,0,0,0
08/18/2023 4:00,28.8,75,463,26.9,0,0,0
08/18/2023 5:00,28.4,76,477,26.7,0,0,0
08/18/2023 6:00,27.9,76,501,26.2,0,0,0
08/18/2023 7:00,28.4,76,476,26.9,0,0,23
08/18/2023 8:00,30.1,70,449,28.9,0,0,67
08/18/2023 9:00,33.5,59,444,31.4,0,0,181
08/18/2023 10:00,36.3,49,422,34.4,0,0,815
08/18/2023 11:00,38.7,43,423,38.5,0,0,991
08/18/2023 12:00,39.8,42,419,39.2,0,0,468
08/18/2023 13:00,40,41,420,38.4,0,0,509
08/18/2023 14:00,35.5,54,428,32.9,0,0,58
08/18/2023 15:00,35.4,59,421,35.2,0,0,640
08/18/2023 16:00,35.2,57,423,32.4,0,0,17
08/18/2023 17:00,32.4,69,432,30.5,0,0,32
08/18/2023 18:00,31.6,75,437,29.9,0,0,25
08/18/2023 19:00,31.6,75,454,29.9,0,0,0
08/18/2023 20:00,31.4,75,457,29.2,0,0,0
08/18/2023 21:00,30.7,75,478,28.6,0,0,0
08/18/2023 22:00,30.1,76,496,28.3,0,0,0
08/18/2023 23:00,30,75,450,28,0,0,0
08/19/2023 0:00,29.8,76,451,27.9,0,0,0
08/19/2023 1:00,29.7,77,452,27.8,0,0,0
08/19/2023 2:00,29.5,77,470,27.7,0,0,0
08/19/2023 3:00,29.4,78,474,27.7,0,0,0
08/19/2023 4:00,29.4,78,483,27.5,0,0,0
08/19/2023 5:00,29.3,78,481,27.4,0,0,0
08/19/2023 6:00,29.1,78,506,27.2,0,0,0
08/19/2023 7:00,29.2,78,498,27.6,0,0,21
08/19/2023 8:00,31.2,71,453,29.8,0,0,90
08/19/2023 9:00,34.2,60,423,31.7,0,0,193
08/19/2023 10:00,35.3,54,424,32.4,0,0,193
08/19/2023 11:00,38.4,46,424,40.6,0,0,1017
08/19/2023 12:00,38.6,47,418,39.1,0,0,421
08/19/2023 13:00,39.4,45,416,36.5,0,0,203
08/19/2023 14:00,36.7,56,413,33.6,0,0,90
08/19/2023 15:00,38.2,48,420,36.9,0,0,819
08/19/2023 16:00,37.1,53,420,36.8,0,0,193
08/19/2023 17:00,37.1,52,423,34.4,0,0,41
08/19/2023 18:00,35,53,433,32.9,0,0,31
08/19/2023 19:00,33.1,60,439,30.5,0,0,0
08/19/2023 20:00,32.2,61,441,30,0,0,0
08/19/2023 21:00,31.4,64,448,29.3,0,0,0
08/19/2023 22:00,30.8,66,446,28.9,0,0,0
08/19/2023 23:00,30.5,69,469,28.5,0,0,0
08/20/2023 0:00,30.3,71,485,28.4,0,0,0
08/20/2023 1:00,30.2,72,480,28.4,0,0,0
08/20/2023 2:00,29.9,73,506,27.9,0,0,0
08/20/2023 3:00,29.6,74,517,27.6,0,0,0
08/20/2023 4:00,29.4,75,531,27.4,0,0,0
08/20/2023 5:00,29.3,75,518,27.4,0,0,0
08/20/2023 6:00,29.3,75,529,27.3,0,0,0
08/20/2023 7:00,29.6,73,495,27.7,0,0,26
08/20/2023 8:00,31.2,68,476,29.5,0,0,77
08/20/2023 9:00,33.6,59,450,31.4,0,0,165
08/20/2023 10:00,35.6,54,446,33.8,0,0,266
08/20/2023 11:00,38.9,46,442,39.9,0,0,710
08/20/2023 12:00,39.8,42,437,37.2,0,0,340
08/20/2023 13:00,39.7,45,438,37.3,0,0,425
08/20/2023 14:00,39.4,47,419,36.7,0,0,164
08/20/2023 15:00,42.2,40,420,40.2,0,0,157
08/20/2023 16:00,39.4,46,424,37.9,0,0,98
08/20/2023 17:00,37.6,49,435,36.1,0,0,110
08/20/2023 18:00,35.2,53,446,32.8,0,0,15
08/20/2023 19:00,33.1,59,457,30.9,0,0,0
08/20/2023 20:00,32.3,65,469,30.4,0,0,0
08/20/2023 21:00,31.7,68,480,29.7,0,0,0
08/20/2023 22:00,30.9,71,514,29.1,0,0,0
08/20/2023 23:00,30.8,72,498,29.1,0,0,0
08/21/2023 0:00,30.7,73,504,28.9,0,0,0
08/21/2023 1:00,30.3,74,498,28.5,0,0,0
08/21/2023 2:00,29.8,75,494,28.1,0,0,0
08/21/2023 3:00,29.5,75,509,27.8,0,0,0
08/21/2023 4:00,29.5,76,515,27.8,0,0,0
08/21/2023 5:00,29.5,76,528,27.6,0,0,0
08/21/2023 6:00,29.2,76,514,27.5,0,0,0
08/21/2023 7:00,29.6,75,473,28.4,0,0,24
08/21/2023 8:00,31.9,65,436,30.4,0,0,79
08/21/2023 9:00,34.5,56,421,32.8,0,0,119
08/21/2023 10:00,36,51,421,33.5,0,0,313
08/21/2023 11:00,39.4,42,424,42,0,0,806
08/21/2023 12:00,39.4,43,412,38.3,0,0,135
08/21/2023 13:00,39.2,43,407,36.9,0,0,97
08/21/2023 14:00,41,39,408,43.4,0,0,324
08/21/2023 15:00,37.7,48,409,35.6,0,0,252
08/21/2023 16:00,39.7,41,399,38.5,0,0,218
08/21/2023 17:00,38.6,41,397,36.5,0,0,108
08/21/2023 18:00,35.5,47,410,33.1,0,0,2
08/21/2023 19:00,33.8,56,415,31.4,0,0,0
08/21/2023 20:00,32.8,58,407,30.6,0,0,0
08/21/2023 21:00,32.4,59,416,30.2,0,0,0
08/21/2023 22:00,31.9,59,411,29.7,0,0,0
08/21/2023 23:00,31.4,62,416,29.2,0,0,0
08/22/2023 0:00,30.9,64,412,28.8,0,0,0
08/22/2023 1:00,30.3,69,420,28.5,0,0,0
08/22/2023 2:00,29.8,71,437,28,0,0,0
08/22/2023 3:00,29.7,73,429,27.9,0,0,0
08/22/2023 4:00,29.4,74,435,27.7,0,0,0
08/22/2023 5:00,29.2,74,451,27.4,0,0,0
08/22/2023 6:00,28.9,74,447,27.2,0,0,0
08/22/2023 7:00,29.9,70,417,28.5,0,0,30
08/22/2023 8:00,31.8,62,411,29.3,0,0,24
08/22/2023 9:00,34.7,52,398,33.8,0,0,230
08/22/2023 10:00,36,49,400,35.1,0,0,215
08/22/2023 11:00,38.7,42,398,39.2,0,0,552
08/22/2023 12:00,38.1,43,397,36.6,0,0,393
08/22/2023 13:00,40.5,39,396,40.6,0,0,393
08/22/2023 14:00,40.2,40,392,41.9,0,0,371
08/22/2023 15:00,37.4,46,398,35.2,0,0,54
08/22/2023 16:00,35,58,408,33,0,0,121
08/22/2023 17:00,35.9,52,396,34.6,0,0,101
08/22/2023 18:00,33.8,58,410,31.2,0,0,0
08/22/2023 19:00,32.8,61,411,30.8,0,0,0
08/22/2023 20:00,32.3,65,415,30.2,0,0,0
08/22/2023 21:00,31.9,65,412,29.8,0,0,0
08/22/2023 22:00,31.7,67,417,29.6,0,0,0
08/22/2023 23:00,31.4,68,421,29.4,0,0,0
08/23/2023 0:00,31.2,69,423,29.1,0,0,0
08/23/2023 1:00,31,69,425,29,0,0,0
08/23/2023 2:00,31,69,430,28.8,0,0,0
08/23/2023 3:00,30.6,73,441,28.4,0,0,0
08/23/2023 4:00,30.4,74,443,28.3,0,0,0
08/23/2023 5:00,30.2,75,455,28.2,0,0,0
08/23/2023 6:00,29.8,74,442,27.7,0,0,0
08/23/2023 7:00,29.6,75,433,27.8,0,0,11
08/23/2023 8:00,31,70,429,28.7,0,0,10
08/23/2023 9:00,32,65,412,29.7,0,0,30
08/23/2023 10:00,33.4,61,402,32.3,0,0,136
08/23/2023 11:00,35.6,53,406,33.5,0,0,128
08/23/2023 12:00,38.9,44,390,37.2,0,0,178
08/23/2023 13:00,35.5,54,395,33.9,0,0,139
08/23/2023 14:00,37,52,401,36.5,0,0,163
08/23/2023 15:00,35.3,56,395,32.9,0,0,52
08/23/2023 16:00,32.5,65,408,30.6,0,0,40
08/23/2023 17:00,31.6,69,418,29.3,0,0,0
08/23/2023 18:00,31.3,72,426,28.7,0,0,0
08/23/2023 19:00,30.8,74,439,28.2,0,0,0
08/23/2023 20:00,30.3,76,456,28.4,0,0,0
08/23/2023 21:00,30.2,76,447,28.3,0,0,0
08/23/2023 22:00,30,77,453,28.2,0,0,0
08/23/2023 23:00,30,77,456,28.1,0,0,0
08/24/2023 0:00,29.6,77,446,27.7,0,0,0
08/24/2023 1:00,29.5,77,443,27.6,0,0,0
08/24/2023 2:00,29.4,78,439,27.5,0,0,0
08/24/2023 3:00,29.4,77,440,27.4,0,0,0
08/24/2023 4:00,29.4,78,456,27.5,0,0,0
08/24/2023 5:00,29.3,78,466,27.4,0,0,0
08/24/2023 6:00,29.1,78,472,27.2,0,0,0
08/24/2023 7:00,28.8,78,466,26.8,0,0,0
08/24/2023 8:00,29.4,77,446,27.9,0,0,34
08/24/2023 9:00,30.8,71,446,28.5,0,0,13
08/24/2023 10:00,30.4,72,421,28.9,0,0,92
08/24/2023 11:00,32.4,66,423,31.1,0,0,166
08/24/2023 12:00,34.1,61,418,34.6,0,0,187
08/24/2023 13:00,31.4,73,445,28.8,0,0,9
08/24/2023 14:00,30.6,76,423,28.4,0,0,34
08/24/2023 15:00,30.5,77,423,28.5,0,0,28
08/24/2023 16:00,30.6,75,412,28.2,0,0,8
08/24/2023 17:00,29.9,79,439,27.9,0,0,0
08/24/2023 18:00,29.8,76,410,27.6,0,0,0
08/24/2023 19:00,29.7,76,420,27.6,0,0,0
08/24/2023 20:00,29.6,78,441,27.6,0,0,0
08/24/2023 21:00,29.6,77,444,27.4,0,0,0
08/24/2023 22:00,29.5,78,435,27.3,0,0,0
08/24/2023 23:00,29.4,77,424,27.1,0,0,0
08/25/2023 0:00,29.1,77,429,27,0,0,0
08/25/2023 1:00,29.1,77,433,26.9,0,0,0
08/25/2023 2:00,28.9,77,430,26.7,0,0,0
08/25/2023 3:00,28.7,77,436,26.7,0,0,0
08/25/2023 4:00,28.6,78,440,26.6,0,0,0
08/25/2023 5:00,28.6,79,447,26.6,0,0,0
08/25/2023 8:00,30.1,73,394,28.3,0,0,27
08/25/2023 9:00,32,65,384,31,0,0,56
08/25/2023 10:00,31.9,64,391,29.8,0,0,42
08/25/2023 11:00,35.2,50,397,37.5,0,0,438
08/25/2023 12:00,36.1,47,389,33.5,0,0,42
08/25/2023 13:00,37,44,392,35.9,0,0,266
08/25/2023 14:00,36.8,44,385,35.9,0,0,249
08/25/2023 15:00,35.4,48,382,33.7,0,0,141
08/25/2023 16:00,34.9,51,378,33.8,0,0,88
08/25/2023 17:00,34.3,48,390,32.4,0,0,78
08/25/2023 18:00,32.1,52,392,29.7,0,0,3
08/25/2023 19:00,30.6,57,388,28.4,0,0,0
08/25/2023 20:00,29,67,404,27.2,0,0,0
08/25/2023 21:00,27.9,71,422,26.4,0,0,0
08/25/2023 22:00,27.3,73,435,25.9,0,0,0
08/25/2023 23:00,26.9,74,448,25.5,0,0,0
08/26/2023 0:00,26.5,75,447,25.2,0,0,0
08/26/2023 1:00,26.3,74,454,24.8,0,0,0
08/26/2023 2:00,25.8,75,446,24.5,0,0,0
08/26/2023 3:00,25.7,75,447,24.3,0,0,0
08/26/2023 4:00,25.5,75,447,24.1,0,0,0
08/26/2023 5:00,25.3,75,455,24,0,0,0
08/26/2023 6:00,24.6,75,464,23.5,0,0,0
08/26/2023 7:00,24.9,77,431,23.7,0,0,17
08/26/2023 8:00,27.5,69,414,26,0,0,70
08/26/2023 9:00,30.4,61,389,28.9,0,0,138
08/26/2023 10:00,32.8,52,391,30.8,0,0,271
08/26/2023 11:00,35.6,45,391,37.3,0,0,1121
08/26/2023 12:00,35.9,42,397,35.6,0,0,335
08/26/2023 13:00,35.4,44,388,33.8,0,0,299
08/26/2023 14:00,36.2,42,398,36.5,0,0,338
08/26/2023 15:00,39,38,392,37,0,0,551
08/26/2023 16:00,36.4,44,389,35.5,0,0,171
08/26/2023 17:00,34.7,45,399,33.2,0,0,83
08/26/2023 18:00,32.7,55,401,30.5,0,0,10
08/26/2023 19:00,31.3,62,410,29.1,0,0,0
08/26/2023 20:00,29.9,68,429,28.1,0,0,0
08/26/2023 21:00,29.2,72,443,27.3,0,0,0
08/26/2023 22:00,28.7,73,451,27,0,0,0
08/26/2023 23:00,28.3,74,462,26.6,0,0,0
08/27/2023 0:00,28,75,473,26.3,0,0,0
08/27/2023 1:00,27.7,74,479,26.1,0,0,0
08/27/2023 2:00,27.5,76,475,25.8,0,0,0
08/27/2023 3:00,27.2,75,471,25.6,0,0,0
08/27/2023 4:00,26.9,75,486,25.2,0,0,0
08/27/2023 5:00,26.7,76,481,25.1,0,0,0
08/27/2023 6:00,26.3,76,495,24.8,0,0,0
08/27/2023 7:00,26.7,75,457,25.4,0,0,20
08/27/2023 8:00,28,69,427,26.4,0,0,40
08/27/2023 9:00,31,62,424,29.4,0,0,143
